CMDLINE /usr/bin/python3 image_generation.py 1
MEM 2.144531 1699627342.2475
MEM 10.148438 1699627342.3482
MEM 18.105469 1699627342.4486
MEM 19.726562 1699627342.5490
MEM 19.726562 1699627342.6494
